,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
1037,188166,https://sofifa.com/player/188166/matt-phillips/180002,M. Phillips,Matt Phillips,"RM, LM",77,78,10500000.0,70000.0,26,1991-03-13,183,75,109.0,West Bromwich Albion,English Premier League,1.0,RM,10.0,,2016-07-06,2020.0,42,Scotland,,,,Right,4,3,1,Medium/Medium,Normal (170-185),Yes,20700000.0,,"Injury Prone, Long Shot Taker (AI), Speed Dribbler (AI), Outside Foot Shot",87.0,71.0,69.0,78.0,35.0,71.0,77,69,54,68,45,82,72,48,67,74,88,86,78,65,71,80,54,74,78,74,55,28,72,70,61,67,29,40,34,14,16,16,10,10,,72+2,72+2,72+2,75+1,74+1,74+1,74+1,75+1,73+2,73+2,73+2,75+2,67+2,67+2,67+2,75+2,59+2,54+2,54+2,54+2,59+2,55+2,48+2,48+2,48+2,55+2,18+2,https://cdn.sofifa.net/players/188/166/18_120.png,https://cdn.sofifa.net/teams/109/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-sct.png
261,200104,https://sofifa.com/player/200104/heung-min-son/180002,H. Son,손흥민 孙兴慜,"LM, RM, ST",82,85,28000000.0,90000.0,24,1992-07-08,183,77,18.0,Tottenham Hotspur,English Premier League,1.0,LM,7.0,,2015-08-28,2020.0,167,Korea Republic,,,,Right,5,4,3,High/High,Lean (170-185),Yes,55300000.0,,"Diver, Finesse Shot, Long Shot Taker (AI), Speed Dribbler (AI)",86.0,83.0,75.0,83.0,25.0,66.0,75,83,65,78,73,85,81,70,64,82,87,86,79,81,77,83,65,80,62,86,60,29,83,78,71,78,17,19,23,11,13,13,6,10,,80+1,80+1,80+1,82,82,82,82,82,81+1,81+1,81+1,81+1,73+1,73+1,73+1,81+1,59+1,54+1,54+1,54+1,59+1,54+1,43+1,43+1,43+1,54+1,18+1,https://cdn.sofifa.net/players/200/104/18_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/kr.png
557,171791,https://sofifa.com/player/171791/jose-miguel-da-rocha-fonte/180002,José Fonte,José Miguel da Rocha Fonte,CB,79,79,5000000.0,100000.0,33,1983-12-22,187,81,19.0,West Ham United,English Premier League,1.0,SUB,4.0,,2017-01-20,2019.0,38,Portugal,1354.0,LCB,6.0,Right,3,2,3,Medium/High,Normal (185+),Yes,9500000.0,,"Injury Free, Dives Into Tackles (AI), Long Passer (AI), Power Header",43.0,35.0,52.0,60.0,79.0,77.0,36,40,76,62,34,58,33,32,56,62,44,43,60,78,54,29,73,66,80,29,84,81,40,55,43,69,78,79,77,7,11,16,10,6,,52+2,52+2,52+2,52+1,53+1,53+1,53+1,52+1,55+2,55+2,55+2,54+2,60+2,60+2,60+2,54+2,65+2,71+2,71+2,71+2,65+2,67+2,77+2,77+2,77+2,67+2,17+2,https://cdn.sofifa.net/players/171/791/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1354/60.png,https://cdn.sofifa.net/flags/pt.png
85,192883,https://sofifa.com/player/192883/henrikh-mkhitaryan/180002,H. Mkhitaryan,Henrikh Mkhitaryan,"RM, RW, LM",85,85,39000000.0,190000.0,28,1989-01-21,177,75,11.0,Manchester United,English Premier League,1.0,CAM,22.0,,2016-07-06,2020.0,3,Armenia,,,,Right,5,4,3,High/High,Normal (170-185),Yes,72200000.0,"#Dribbler, #Engine, #Acrobat","Flair, Long Shot Taker (AI), Speed Dribbler (AI), Playmaker (AI), Set Play Specialist",86.0,79.0,80.0,87.0,54.0,70.0,79,77,53,84,81,87,83,64,72,87,88,84,89,82,85,87,71,86,63,75,69,64,82,85,72,79,49,53,55,5,11,14,5,7,,79+2,79+2,79+2,84+1,83+1,83+1,83+1,84+1,84+1,84+1,84+1,83+2,80+2,80+2,80+2,83+2,73+2,70+2,70+2,70+2,73+2,70+2,62+2,62+2,62+2,70+2,16+2,https://cdn.sofifa.net/players/192/883/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/am.png
463,190717,https://sofifa.com/player/190717/michail-antonio/180002,M. Antonio,Michail Antonio,"ST, RM, RWB",80,81,17500000.0,120000.0,27,1990-03-28,180,80,19.0,West Ham United,English Premier League,1.0,RM,30.0,,2015-09-01,2021.0,14,England,,,,Right,4,4,2,High/High,Stocky (170-185),Yes,34600000.0,,"Flair, Speed Dribbler (AI), Power Header, Giant Throw-in",85.0,74.0,70.0,81.0,52.0,82.0,73,74,88,73,69,83,66,60,67,78,82,87,86,76,76,76,84,78,86,72,75,40,77,65,73,70,44,56,53,12,13,8,14,10,,79+1,79+1,79+1,77,77,77,77,77,75+1,75+1,75+1,77+1,71+1,71+1,71+1,77+1,66+1,63+1,63+1,63+1,66+1,65+1,64+1,64+1,64+1,65+1,19+1,https://cdn.sofifa.net/players/190/717/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
252,193348,https://sofifa.com/player/193348/xherdan-shaqiri/180002,X. Shaqiri,Xherdan Shaqiri,"RM, RW",82,85,28000000.0,80000.0,25,1991-10-10,169,72,1806.0,Stoke City,English Premier League,1.0,RW,22.0,,2015-08-11,2020.0,47,Switzerland,1364.0,RAM,23.0,Left,4,4,3,High/Medium,Unique,Yes,55300000.0,#Acrobat,"Injury Prone, Flair, Long Shot Taker (AI), Speed Dribbler (AI), Takes Finesse Free Kicks",83.0,77.0,78.0,85.0,46.0,65.0,74,72,37,80,76,85,82,78,76,83,87,79,88,80,92,85,63,74,62,81,64,65,78,79,65,79,40,41,48,13,12,12,11,11,,74+2,74+2,74+2,80+1,80+1,80+1,80+1,80+1,81+2,81+2,81+2,80+2,77+2,77+2,77+2,80+2,68+2,66+2,66+2,66+2,68+2,64+2,55+2,55+2,55+2,64+2,19+2,https://cdn.sofifa.net/players/193/348/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1364/60.png,https://cdn.sofifa.net/flags/ch.png
336,188988,https://sofifa.com/player/188988/manuel-lanzini/180002,M. Lanzini,Manuel Lanzini,"CAM, LM",81,87,24500000.0,90000.0,24,1993-02-15,167,59,19.0,West Ham United,English Premier League,1.0,CAM,10.0,,2016-07-01,2020.0,52,Argentina,1369.0,SUB,20.0,Right,4,4,2,Medium/Medium,Normal (170-),Yes,51500000.0,#Dribbler,"Flair, Long Shot Taker (AI), Playmaker (AI)",82.0,71.0,78.0,86.0,28.0,55.0,74,70,56,80,61,87,75,76,78,86,85,80,88,73,88,75,76,78,45,73,47,23,72,79,73,75,20,32,25,14,9,6,7,15,,73+1,73+1,73+1,79,78,78,78,79,80+1,80+1,80+1,80+1,74+1,74+1,74+1,80+1,59+1,55+1,55+1,55+1,59+1,54+1,42+1,42+1,42+1,54+1,18+1,https://cdn.sofifa.net/players/188/988/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1369/60.png,https://cdn.sofifa.net/flags/ar.png
303,54050,https://sofifa.com/player/54050/wayne-rooney/180002,W. Rooney,Wayne Mark Rooney,"CAM, ST",81,81,15500000.0,120000.0,31,1985-10-24,176,83,7.0,Everton,English Premier League,1.0,RS,10.0,,2017-07-09,2019.0,14,England,,,,Right,4,3,4,Medium/Medium,Stocky (170-185),Yes,29500000.0,,"Long Passer (AI), Chip Shot (AI)",68.0,81.0,81.0,76.0,52.0,81.0,78,80,75,81,83,73,84,81,82,80,67,68,71,83,77,86,76,78,83,79,81,54,79,80,83,88,48,51,37,10,11,13,8,7,,79+2,79+2,79+2,77+2,78+2,78+2,78+2,77+2,78+3,78+3,78+3,77+3,77+3,77+3,77+3,77+3,66+3,68+3,68+3,68+3,66+3,63+3,63+3,63+3,63+3,63+3,17+3,https://cdn.sofifa.net/players/054/050/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
4501,205540,https://sofifa.com/player/205540/jordon-ibe/180002,J. Ibe,Jordon Ibe,"RM, LM",71,80,3600000.0,30000.0,21,1995-12-08,176,81,1943.0,AFC Bournemouth,English Premier League,1.0,SUB,33.0,,2016-07-18,2020.0,14,England,,,,Right,4,3,1,Medium/Medium,Normal (170-185),Yes,7700000.0,,"Flair, Speed Dribbler (AI)",85.0,67.0,60.0,76.0,48.0,66.0,66,65,35,65,50,78,65,24,56,74,85,85,75,64,80,79,60,69,71,68,50,46,67,54,57,64,45,55,53,13,15,7,13,13,,67+1,67+1,67+1,71,70,70,70,71,68+1,68+1,68+1,70+1,64+1,64+1,64+1,70+1,63+1,58+1,58+1,58+1,63+1,61+1,54+1,54+1,54+1,61+1,19+1,https://cdn.sofifa.net/players/205/540/18_120.png,https://cdn.sofifa.net/teams/1943/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
267,202652,https://sofifa.com/player/202652/raheem-sterling/180002,R. Sterling,Raheem Sterling,"RW, RM, LM",82,87,29500000.0,140000.0,22,1994-12-08,170,69,10.0,Manchester City,English Premier League,1.0,SUB,7.0,,2015-07-14,2020.0,14,England,1318.0,SUB,22.0,Right,3,4,3,High/Medium,Lean (170-),Yes,56800000.0,"#Speedster, #Acrobat","Flair, Speed Dribbler (AI)",93.0,71.0,74.0,85.0,46.0,61.0,73,73,38,81,59,85,64,49,67,84,94,92,91,79,92,68,60,75,64,70,34,26,81,75,63,74,48,58,54,15,12,12,15,9,,74+2,74+2,74+2,81+1,80+1,80+1,80+1,81+1,80+2,80+2,80+2,81+2,74+2,74+2,74+2,81+2,67+2,61+2,61+2,61+2,67+2,64+2,53+2,53+2,53+2,64+2,20+2,https://cdn.sofifa.net/players/202/652/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
109,189505,https://sofifa.com/player/189505/pedro-rodriguez-ledesma/180002,Pedro,Pedro Eliezer Rodríguez Ledesma,"RW, LW",84,84,30500000.0,200000.0,29,1987-07-28,169,65,5.0,Chelsea,English Premier League,1.0,RW,11.0,,2015-08-20,2019.0,45,Spain,1362.0,SUB,11.0,Right,5,4,3,High/Medium,Normal (170-),Yes,56400000.0,,Finesse Shot,82.0,77.0,77.0,85.0,37.0,62.0,78,81,55,83,70,84,81,57,70,87,84,80,84,84,82,71,67,78,56,78,56,49,84,77,66,78,30,32,31,5,11,12,15,9,,77+2,77+2,77+2,83+1,82+1,82+1,82+1,83+1,82+2,82+2,82+2,82+2,77+2,77+2,77+2,82+2,65+2,61+2,61+2,61+2,65+2,60+2,50+2,50+2,50+2,60+2,18+2,https://cdn.sofifa.net/players/189/505/18_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png
898,219411,https://sofifa.com/player/219411/jose-izquierdo/180002,J. Izquierdo,José Heriberto Izquierdo Mena,LW,78,80,13000000.0,50000.0,24,1992-07-07,171,75,1808.0,Brighton & Hove Albion,English Premier League,1.0,SUB,19.0,,2017-08-16,2022.0,56,Colombia,,,,Right,3,4,2,High/Medium,Normal (170-185),No,27000000.0,"#Speedster, #Acrobat","Injury Prone, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",93.0,73.0,67.0,82.0,27.0,62.0,70,71,60,69,54,83,75,34,63,78,93,93,90,71,83,80,73,84,63,77,27,37,75,72,58,73,18,21,15,13,8,12,7,13,,74+1,74+1,74+1,78,77,77,77,78,76+1,76+1,76+1,77+1,69+1,69+1,69+1,77+1,57+1,51+1,51+1,51+1,57+1,53+1,41+1,41+1,41+1,53+1,17+1,https://cdn.sofifa.net/players/219/411/18_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/co.png
1684,173436,https://sofifa.com/player/173436/nathan-dyer/180002,N. Dyer,Nathan Dyer,"RM, RW",75,75,6500000.0,60000.0,29,1987-11-29,167,62,1960.0,Swansea City,English Premier League,1.0,RES,12.0,,2009-06-02,2020.0,14,England,,,,Right,3,4,2,High/High,Lean (170-),Yes,12400000.0,,Speed Dribbler (AI),83.0,72.0,67.0,80.0,38.0,63.0,64,73,32,74,52,80,58,42,65,77,85,82,85,67,93,75,72,72,55,74,69,35,72,66,70,67,33,45,48,12,11,14,8,16,,69+1,69+1,69+1,75,74,74,74,75,74+1,74+1,74+1,74+1,68+1,68+1,68+1,74+1,61+1,58+1,58+1,58+1,61+1,57+1,49+1,49+1,49+1,57+1,18+1,https://cdn.sofifa.net/players/173/436/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
297,222492,https://sofifa.com/player/222492/leroy-sane/180002,L. Sané,Leroy Aziz Sané,"LW, RW, LM",82,91,34000000.0,120000.0,21,1996-01-11,183,75,10.0,Manchester City,English Premier League,1.0,SUB,19.0,,2016-08-02,2021.0,21,Germany,,,,Left,3,3,2,High/Medium,Lean (170-185),Yes,70700000.0,"#Speedster, #Dribbler","Avoids Using Weaker Foot, Beat Offside Trap, Flair, Speed Dribbler (AI)",94.0,77.0,72.0,86.0,35.0,70.0,76,78,72,75,64,87,82,62,64,84,93,94,89,79,82,78,66,80,70,77,58,32,82,69,63,76,26,32,35,8,12,9,9,14,,80+1,80+1,80+1,82,81,81,81,82,80+1,80+1,80+1,81+1,72+1,72+1,72+1,81+1,63+1,57+1,57+1,57+1,63+1,59+1,50+1,50+1,50+1,59+1,18+1,https://cdn.sofifa.net/players/222/492/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/de.png
18,192985,https://sofifa.com/player/192985/kevin-de-bruyne/180002,K. De Bruyne,Kevin De Bruyne,"CAM, CM, RM",89,92,83000000.0,275000.0,26,1991-06-28,181,68,10.0,Manchester City,English Premier League,1.0,RCM,17.0,,2015-08-30,2021.0,7,Belgium,1325.0,RCM,7.0,Right,4,4,4,High/High,Normal (170-185),Yes,159800000.0,"#Playmaker, #Engine, #Crosser, #Complete Midfielder","Early Crosser, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Set Play Specialist",75.0,84.0,88.0,85.0,45.0,75.0,90,83,53,90,82,85,83,83,84,87,76,75,80,88,75,85,65,87,73,86,68,56,84,90,77,84,30,51,40,15,13,5,10,13,,81+3,81+3,81+3,85+2,85+2,85+2,85+2,85+2,86+3,86+3,86+3,85+3,84+3,84+3,84+3,85+3,71+3,70+3,70+3,70+3,71+3,66+3,57+3,57+3,57+3,66+3,21+3,https://cdn.sofifa.net/players/192/985/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
