,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
1730,186392,https://sofifa.com/player/186392/joel-ward/180002,J. Ward,Joel Ward,"RB, LB",75,76,6000000.0,40000.0,27,1989-10-29,188,83,1799.0,Crystal Palace,English Premier League,1.0,RWB,2.0,,2012-05-01,2018.0,14,England,,,,Right,3,2,1,Medium/Medium,Normal (185+),Yes,11900000.0,,Injury Free,65.0,54.0,67.0,65.0,77.0,76.0,73,46,75,70,33,64,43,34,69,67,64,65,66,73,61,68,66,77,78,63,74,77,64,68,40,73,76,78,77,8,7,7,10,11,,64+1,64+1,64+1,65,65,65,65,65,66+1,66+1,66+1,67+1,69+1,69+1,69+1,67+1,73+1,74+1,74+1,74+1,73+1,74+1,75+1,75+1,75+1,74+1,16+1,https://cdn.sofifa.net/players/186/392/18_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1927,213648,https://sofifa.com/player/213648/pierre-emile-hojbjerg/180002,P. Højbjerg,Pierre-Emile Kordt Højbjerg,"CM, CDM",75,81,9000000.0,50000.0,21,1995-08-05,185,84,17.0,Southampton,English Premier League,1.0,SUB,23.0,,2016-07-11,2021.0,13,Denmark,1331.0,SUB,23.0,Right,4,3,2,Medium/Medium,Normal (185+),Yes,18900000.0,,Long Shot Taker (AI),64.0,61.0,73.0,75.0,69.0,77.0,66,52,60,76,60,75,69,70,74,77,65,64,71,75,65,78,64,79,77,68,78,74,62,74,51,69,65,73,64,9,7,12,11,11,,67+1,67+1,67+1,69,70,70,70,69,71+1,71+1,71+1,71+1,74+1,74+1,74+1,71+1,71+1,74+1,74+1,74+1,71+1,70+1,71+1,71+1,71+1,70+1,17+1,https://cdn.sofifa.net/players/213/648/18_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1331/60.png,https://cdn.sofifa.net/flags/dk.png
8367,218660,https://sofifa.com/player/218660/josh-sims/180002,J. Sims,Joshua Sims,LM,67,81,1700000.0,30000.0,20,1997-03-28,168,65,17.0,Southampton,English Premier League,1.0,SUB,39.0,,2013-07-06,2020.0,14,England,,,,Left,3,2,1,Medium/Medium,Lean (170-),Yes,4200000.0,,Technical Dribbler (AI),83.0,59.0,60.0,72.0,29.0,53.0,60,59,42,65,54,73,58,45,58,68,86,80,81,62,78,64,45,60,57,53,37,20,54,57,67,61,26,31,36,10,10,13,11,9,,61+1,61+1,61+1,66,64,64,64,66,65+1,65+1,65+1,66+1,58+1,58+1,58+1,66+1,52+1,47+1,47+1,47+1,52+1,49+1,40+1,40+1,40+1,49+1,16+1,https://cdn.sofifa.net/players/218/660/18_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
356,197853,https://sofifa.com/player/197853/serge-aurier/180002,S. Aurier,Serge Alain Stéphane Aurier,RB,81,85,19000000.0,80000.0,24,1992-12-24,176,76,18.0,Tottenham Hotspur,English Premier League,1.0,RB,24.0,,2017-08-31,2022.0,108,Côte d'Ivoire,111112.0,RB,17.0,Right,3,3,2,High/High,Stocky (170-185),No,37500000.0,#Engine,"Power Header, Through Ball",84.0,66.0,73.0,77.0,78.0,84.0,80,65,75,76,50,76,69,30,72,77,84,84,76,81,78,78,93,87,81,58,83,76,74,71,66,75,77,80,82,7,10,15,16,9,,74+1,74+1,74+1,76,75,75,75,76,74+1,74+1,74+1,77+1,75+1,75+1,75+1,77+1,80+1,78+1,78+1,78+1,80+1,80+1,79+1,79+1,79+1,80+1,18+1,https://cdn.sofifa.net/players/197/853/18_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/111112/60.png,https://cdn.sofifa.net/flags/ci.png
532,142784,https://sofifa.com/player/142784/pablo-zabaleta/180002,P. Zabaleta,Pablo Javier Zabaleta Girod,RB,79,79,7000000.0,100000.0,32,1985-01-16,178,74,19.0,West Ham United,English Premier League,1.0,RB,5.0,,2017-07-01,2019.0,52,Argentina,,,,Right,3,3,3,High/High,Normal (170-185),Yes,13300000.0,,"Dives Into Tackles (AI), Team Player",61.0,56.0,70.0,73.0,81.0,78.0,74,49,75,72,53,73,68,66,64,75,61,61,69,85,66,66,84,69,78,57,89,84,71,66,64,76,78,83,82,10,14,15,7,5,,67+2,67+2,67+2,69+1,69+1,69+1,69+1,69+1,69+2,69+2,69+2,70+2,72+2,72+2,72+2,70+2,76+2,77+2,77+2,77+2,76+2,77+2,80-1,80-1,80-1,77+2,18+2,https://cdn.sofifa.net/players/142/784/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ar.png
186,209331,https://sofifa.com/player/209331/mohamed-salah/180002,M. Salah,Mohamed Salah Ghaly,RW,83,86,32500000.0,130000.0,25,1992-06-15,175,71,9.0,Liverpool,English Premier League,1.0,RW,11.0,,2017-07-01,2022.0,111,Egypt,111130.0,ST,10.0,Left,2,4,3,High/Medium,Normal (170-185),Yes,64200000.0,"#Speedster, #Dribbler, #Acrobat","Beat Offside Trap, Finesse Shot, Speed Dribbler (AI)",93.0,73.0,74.0,87.0,45.0,66.0,73,79,59,79,71,87,70,60,65,87,93,93,86,82,84,71,70,77,61,62,63,55,83,78,61,75,37,43,41,14,14,9,11,14,,78+2,78+2,78+2,83+1,82+1,82+1,82+1,83+1,81+2,81+2,81+2,82+2,75+2,75+2,75+2,82+2,68+2,64+2,64+2,64+2,68+2,64+2,56+2,56+2,56+2,64+2,21+2,https://cdn.sofifa.net/players/209/331/18_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/111130/60.png,https://cdn.sofifa.net/flags/eg.png
6565,231281,https://sofifa.com/player/231281/trent-alexander-arnold/180002,T. Alexander-Arnold,Trent Alexander-Arnold,"RB, RM, CM",69,85,1900000.0,20000.0,18,1998-10-07,175,69,9.0,Liverpool,English Premier League,1.0,SUB,66.0,,2015-10-07,2021.0,14,England,,,,Right,3,2,1,High/Medium,Lean (170-185),Yes,4900000.0,,Early Crosser,81.0,58.0,70.0,67.0,64.0,66.0,70,56,56,73,41,68,73,74,67,63,81,81,75,60,75,62,67,78,59,63,69,64,62,63,55,65,63,66,64,14,15,14,6,7,,62+1,62+1,62+1,67,65,65,65,67,66+1,66+1,66+1,68+1,66+1,66+1,66+1,68+1,69+1,66+1,66+1,66+1,69+1,68+1,64+1,64+1,64+1,68+1,16+1,https://cdn.sofifa.net/players/231/281/18_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
100,178088,https://sofifa.com/player/178088/juan-manuel-mata-garcia/180002,Juan Mata,Juan Manuel Mata García,"CAM, RM",84,84,30500000.0,190000.0,29,1988-04-28,170,63,11.0,Manchester United,English Premier League,1.0,RM,8.0,,2014-01-25,2018.0,45,Spain,,,,Left,3,3,3,Medium/Medium,Lean (170-),Yes,56400000.0,#Playmaker ,"Finesse Shot, Playmaker (AI), Takes Finesse Free Kicks",67.0,76.0,84.0,84.0,32.0,54.0,84,79,59,86,71,82,84,84,77,87,71,63,85,84,89,75,72,75,43,70,52,39,83,87,81,85,25,28,21,9,10,14,5,8,,76+2,76+2,76+2,81+1,81+1,81+1,81+1,81+1,82+2,82+2,82+2,81+2,78+2,78+2,78+2,81+2,61+2,59+2,59+2,59+2,61+2,55+2,45+2,45+2,45+2,55+2,17+2,https://cdn.sofifa.net/players/178/088/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/es.png
4483,204519,https://sofifa.com/player/204519/cuco-martina/180002,C. Martina,Rhu-endly Aurelio Jean-Carlo Martina,"RB, CB",71,71,2000000.0,50000.0,27,1989-09-25,185,77,7.0,Everton,English Premier League,1.0,RWB,15.0,,2017-07-17,2020.0,85,Curacao,,,,Right,3,2,1,Medium/Medium,Lean (185+),Yes,3700000.0,,Long Throw-in,71.0,52.0,62.0,63.0,69.0,75.0,71,45,65,62,44,62,60,45,60,61,69,72,70,72,60,61,85,82,73,60,71,70,53,59,51,71,68,72,69,13,14,14,14,12,,60+1,60+1,60+1,62,60,60,60,62,61+1,61+1,61+1,64+1,63+1,63+1,63+1,64+1,70+1,68+1,68+1,68+1,70+1,70+1,70+1,70+1,70+1,70+1,20+1,https://cdn.sofifa.net/players/204/519/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/cw.png
773,186345,https://sofifa.com/player/186345/kieran-trippier/180002,K. Trippier,Kieran Trippier,"RB, RWB",78,81,10500000.0,80000.0,26,1990-09-19,178,72,18.0,Tottenham Hotspur,English Premier League,1.0,SUB,2.0,,2015-06-19,2022.0,14,England,,,,Right,4,3,2,High/High,Normal (170-185),Yes,20700000.0,"#Engine, #Crosser","Long Throw-in, Injury Free, Early Crosser",77.0,56.0,77.0,75.0,76.0,75.0,87,45,70,73,44,75,80,68,76,75,78,77,77,72,76,77,74,87,71,66,70,74,60,78,39,71,77,76,78,11,14,8,11,10,,66+1,66+1,66+1,72,69,69,69,72,71+1,71+1,71+1,74+1,74+1,74+1,74+1,74+1,78+1,75+1,75+1,75+1,78+1,77+1,74+1,74+1,74+1,77+1,18+1,https://cdn.sofifa.net/players/186/345/18_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
681,216150,https://sofifa.com/player/216150/davide-zappacosta/180002,D. Zappacosta,Davide Zappacosta,"RB, RWB, RM",79,82,13000000.0,110000.0,25,1992-06-11,182,70,5.0,Chelsea,English Premier League,1.0,SUB,21.0,,2017-08-31,2021.0,27,Italy,,,,Right,2,2,2,High/High,Lean (170-185),No,25000000.0,#Engine,Early Crosser,82.0,66.0,70.0,75.0,75.0,76.0,79,60,68,72,68,76,72,59,66,73,78,85,75,75,77,74,69,90,71,72,75,75,71,64,59,72,75,77,79,11,9,8,6,11,,71+1,71+1,71+1,73,72,72,72,73,71+1,71+1,71+1,74+1,72+1,72+1,72+1,74+1,78+1,74+1,74+1,74+1,78+1,78+1,74+1,74+1,74+1,78+1,16+1,https://cdn.sofifa.net/players/216/150/18_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/it.png
1284,169792,https://sofifa.com/player/169792/jay-rodriguez/180002,J. Rodriguez,Jay Rodriguez,"LM, ST",76,76,8000000.0,70000.0,27,1989-07-29,185,80,109.0,West Bromwich Albion,English Premier League,1.0,LM,19.0,,2017-07-02,2021.0,14,England,,,,Right,4,3,2,High/Medium,Lean (185+),Yes,15200000.0,,"Diver, Injury Prone, Beat Offside Trap, Long Shot Taker (AI), Speed Dribbler (AI)",77.0,75.0,68.0,76.0,32.0,67.0,68,77,76,75,74,77,69,29,66,75,76,78,75,77,64,74,81,76,71,72,41,44,80,69,71,75,16,28,21,12,12,16,14,9,,76,76,76,75,76,76,76,75,75+1,75+1,75+1,75+1,70+1,70+1,70+1,75+1,57+1,54+1,54+1,54+1,57+1,54+1,47+1,47+1,47+1,54+1,19+1,https://cdn.sofifa.net/players/169/792/18_120.png,https://cdn.sofifa.net/teams/109/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
12701,237238,https://sofifa.com/player/237238/scott-mctominay/180002,S. McTominay,Scott McTominay,"CM, ST",63,77,800000.0,15000.0,20,1996-12-08,193,88,11.0,Manchester United,English Premier League,1.0,RES,39.0,,2013-07-01,2020.0,42,Scotland,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,2000000.0,,,64.0,59.0,63.0,57.0,59.0,68.0,66,55,66,68,53,55,45,34,62,64,61,66,54,62,39,64,63,60,75,61,64,57,61,63,62,57,58,60,57,9,6,6,10,11,,62+1,62+1,62+1,61,61,61,61,61,62+1,62+1,62+1,62+1,62+1,62+1,62+1,62+1,61+1,62+1,62+1,62+1,61+1,61+1,62+1,62+1,62+1,61+1,15+1,https://cdn.sofifa.net/players/237/238/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-sct.png
1445,203910,https://sofifa.com/player/203910/anthony-knockaert/180002,A. Knockaert,Anthony Knockaert,"RM, LM",76,79,9500000.0,50000.0,25,1991-11-20,172,69,1808.0,Brighton & Hove Albion,English Premier League,1.0,RM,11.0,,2016-01-07,2022.0,18,France,,,,Left,3,4,1,High/High,Normal (170-185),Yes,19700000.0,#Acrobat,"Diver, Selfish, Flair, Technical Dribbler (AI)",75.0,72.0,72.0,81.0,31.0,67.0,74,73,59,73,61,82,76,76,63,77,78,73,91,72,84,73,74,73,59,72,78,32,73,73,68,73,17,34,29,14,14,8,11,8,,72+1,72+1,72+1,76,75,75,75,76,75+1,75+1,75+1,75+1,69+1,69+1,69+1,75+1,57+1,54+1,54+1,54+1,57+1,53+1,46+1,46+1,46+1,53+1,18+1,https://cdn.sofifa.net/players/203/910/18_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/fr.png
1675,171972,https://sofifa.com/player/171972/james-mcarthur/180002,J. McArthur,James McArthur,"CM, CDM, CAM",75,75,6500000.0,50000.0,29,1987-10-07,178,66,1799.0,Crystal Palace,English Premier League,1.0,SUB,18.0,,2014-09-01,2018.0,42,Scotland,1359.0,SUB,13.0,Right,3,3,1,High/High,Normal (170-185),No,12400000.0,,,62.0,60.0,72.0,71.0,72.0,76.0,66,56,66,78,51,66,54,61,74,77,65,60,72,77,78,65,61,78,73,61,86,78,73,71,67,77,70,74,70,1,1,1,1,1,,67+1,67+1,67+1,69,69,69,69,69,71+1,71+1,71+1,70+1,74+1,74+1,74+1,70+1,73+1,76-1,76-1,76-1,73+1,72+1,73+1,73+1,73+1,72+1,9+1,https://cdn.sofifa.net/players/171/972/18_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1359/60.png,https://cdn.sofifa.net/flags/gb-sct.png
