,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
1730,186392,https://sofifa.com/player/186392/joel-ward/180002,J. Ward,Joel Ward,"RB, LB",75,76,6000000.0,40000.0,27,1989-10-29,188,83,1799.0,Crystal Palace,English Premier League,1.0,RWB,2.0,,2012-05-01,2018.0,14,England,,,,Right,3,2,1,Medium/Medium,Normal (185+),Yes,11900000.0,,Injury Free,65.0,54.0,67.0,65.0,77.0,76.0,73,46,75,70,33,64,43,34,69,67,64,65,66,73,61,68,66,77,78,63,74,77,64,68,40,73,76,78,77,8,7,7,10,11,,64+1,64+1,64+1,65,65,65,65,65,66+1,66+1,66+1,67+1,69+1,69+1,69+1,67+1,73+1,74+1,74+1,74+1,73+1,74+1,75+1,75+1,75+1,74+1,16+1,https://cdn.sofifa.net/players/186/392/18_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1927,213648,https://sofifa.com/player/213648/pierre-emile-hojbjerg/180002,P. Højbjerg,Pierre-Emile Kordt Højbjerg,"CM, CDM",75,81,9000000.0,50000.0,21,1995-08-05,185,84,17.0,Southampton,English Premier League,1.0,SUB,23.0,,2016-07-11,2021.0,13,Denmark,1331.0,SUB,23.0,Right,4,3,2,Medium/Medium,Normal (185+),Yes,18900000.0,,Long Shot Taker (AI),64.0,61.0,73.0,75.0,69.0,77.0,66,52,60,76,60,75,69,70,74,77,65,64,71,75,65,78,64,79,77,68,78,74,62,74,51,69,65,73,64,9,7,12,11,11,,67+1,67+1,67+1,69,70,70,70,69,71+1,71+1,71+1,71+1,74+1,74+1,74+1,71+1,71+1,74+1,74+1,74+1,71+1,70+1,71+1,71+1,71+1,70+1,17+1,https://cdn.sofifa.net/players/213/648/18_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1331/60.png,https://cdn.sofifa.net/flags/dk.png
744,169706,https://sofifa.com/player/169706/jack-cork/180002,J. Cork,Jack Cork,"CDM, CM",78,79,9500000.0,60000.0,28,1989-06-25,185,69,1796.0,Burnley,English Premier League,1.0,RCM,4.0,,2017-07-11,2021.0,14,England,,,,Right,4,2,2,Medium/High,Normal (185+),Yes,18800000.0,,,58.0,60.0,74.0,74.0,76.0,78.0,65,57,73,80,61,74,73,58,78,77,61,55,63,77,70,70,73,81,79,54,72,80,67,75,56,80,71,78,76,13,11,16,6,6,,68+1,68+1,68+1,69,70,70,70,69,72+1,72+1,72+1,71+1,76+1,76+1,76+1,71+1,74+1,77+1,77+1,77+1,74+1,74+1,76+1,76+1,76+1,74+1,17+1,https://cdn.sofifa.net/players/169/706/18_120.png,https://cdn.sofifa.net/teams/1796/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
458,188253,https://sofifa.com/player/188253/james-mccarthy/180002,J. McCarthy,James Patrick McCarthy,"CDM, CM",80,83,15500000.0,110000.0,26,1990-11-12,180,72,7.0,Everton,English Premier League,1.0,SUB,16.0,,2013-09-02,2020.0,25,Republic of Ireland,1355.0,LDM,8.0,Right,4,3,2,Medium/High,Normal (170-185),Yes,30600000.0,,Injury Prone,70.0,60.0,75.0,74.0,77.0,81.0,68,55,63,82,61,76,64,64,81,74,72,68,66,75,71,67,66,90,78,65,79,78,63,72,60,75,79,78,78,12,11,8,10,13,,67+1,67+1,67+1,70,70,70,70,70,72+1,72+1,72+1,73+1,76+1,76+1,76+1,73+1,77+1,79+1,79+1,79+1,77+1,76+1,76+1,76+1,76+1,76+1,18+1,https://cdn.sofifa.net/players/188/253/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1355/60.png,https://cdn.sofifa.net/flags/ie.png
356,197853,https://sofifa.com/player/197853/serge-aurier/180002,S. Aurier,Serge Alain Stéphane Aurier,RB,81,85,19000000.0,80000.0,24,1992-12-24,176,76,18.0,Tottenham Hotspur,English Premier League,1.0,RB,24.0,,2017-08-31,2022.0,108,Côte d'Ivoire,111112.0,RB,17.0,Right,3,3,2,High/High,Stocky (170-185),No,37500000.0,#Engine,"Power Header, Through Ball",84.0,66.0,73.0,77.0,78.0,84.0,80,65,75,76,50,76,69,30,72,77,84,84,76,81,78,78,93,87,81,58,83,76,74,71,66,75,77,80,82,7,10,15,16,9,,74+1,74+1,74+1,76,75,75,75,76,74+1,74+1,74+1,77+1,75+1,75+1,75+1,77+1,80+1,78+1,78+1,78+1,80+1,80+1,79+1,79+1,79+1,80+1,18+1,https://cdn.sofifa.net/players/197/853/18_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/111112/60.png,https://cdn.sofifa.net/flags/ci.png
111,191740,https://sofifa.com/player/191740/ander-herrera-aguera/180002,Ander Herrera,Ander Herrera Agüera,"CM, CDM",84,84,32000000.0,190000.0,27,1989-08-14,182,70,11.0,Manchester United,English Premier League,1.0,SUB,21.0,,2014-06-26,2018.0,45,Spain,,,,Right,4,3,3,High/High,Lean (170-185),Yes,59200000.0,"#Engine, #Tactician ","Diver, Dives Into Tackles (AI), Flair, Long Shot Taker (AI), Playmaker (AI)",73.0,72.0,81.0,83.0,78.0,77.0,74,71,60,86,69,81,80,65,80,86,76,70,84,85,82,72,63,87,70,72,86,86,78,84,79,84,80,78,76,9,12,15,9,8,,75+2,75+2,75+2,79+1,79+1,79+1,79+1,79+1,81+2,81+2,81+2,80+2,83+1,83+1,83+1,80+2,81+2,83+1,83+1,83+1,81+2,80+2,78+2,78+2,78+2,80+2,18+2,https://cdn.sofifa.net/players/191/740/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/es.png
532,142784,https://sofifa.com/player/142784/pablo-zabaleta/180002,P. Zabaleta,Pablo Javier Zabaleta Girod,RB,79,79,7000000.0,100000.0,32,1985-01-16,178,74,19.0,West Ham United,English Premier League,1.0,RB,5.0,,2017-07-01,2019.0,52,Argentina,,,,Right,3,3,3,High/High,Normal (170-185),Yes,13300000.0,,"Dives Into Tackles (AI), Team Player",61.0,56.0,70.0,73.0,81.0,78.0,74,49,75,72,53,73,68,66,64,75,61,61,69,85,66,66,84,69,78,57,89,84,71,66,64,76,78,83,82,10,14,15,7,5,,67+2,67+2,67+2,69+1,69+1,69+1,69+1,69+1,69+2,69+2,69+2,70+2,72+2,72+2,72+2,70+2,76+2,77+2,77+2,77+2,76+2,77+2,80-1,80-1,80-1,77+2,18+2,https://cdn.sofifa.net/players/142/784/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ar.png
259,199503,https://sofifa.com/player/199503/granit-xhaka/180002,G. Xhaka,Granit Xhaka,"CM, CDM",82,85,27500000.0,110000.0,24,1992-09-27,185,82,1.0,Arsenal,English Premier League,1.0,LCM,29.0,,2016-07-01,2021.0,47,Switzerland,1364.0,LDM,10.0,Left,2,3,3,Medium/Medium,Normal (185+),Yes,52900000.0,,"Power Free-Kick, Avoids Using Weaker Foot, Long Passer (AI), Long Shot Taker (AI)",50.0,66.0,79.0,72.0,72.0,78.0,66,49,62,85,50,70,68,70,86,80,48,51,53,83,61,88,39,78,76,85,92,77,77,82,59,74,71,73,68,7,8,11,7,13,,69+2,69+2,69+2,70+1,73+1,73+1,73+1,70+1,75+2,75+2,75+2,72+2,80+2,80+2,80+2,72+2,73+2,79+2,79+2,79+2,73+2,71+2,73+2,73+2,73+2,71+2,17+2,https://cdn.sofifa.net/players/199/503/18_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1364/60.png,https://cdn.sofifa.net/flags/ch.png
239,186561,https://sofifa.com/player/186561/aaron-ramsey/180002,A. Ramsey,Aaron Ramsey,"CM, CDM, RM",82,83,25500000.0,130000.0,26,1990-12-26,183,76,1.0,Arsenal,English Premier League,1.0,RCM,8.0,,2008-06-13,2018.0,50,Wales,1367.0,RF,10.0,Right,3,3,3,High/High,Lean (170-185),Yes,49100000.0,#Engine,"Injury Prone, Long Shot Taker (AI)",68.0,75.0,79.0,81.0,65.0,75.0,75,72,58,84,79,81,70,70,80,82,67,68,76,81,75,81,67,89,69,74,73,69,82,80,75,81,60,70,67,6,11,5,10,8,,75+2,75+2,75+2,78+1,78+1,78+1,78+1,78+1,79+2,79+2,79+2,79+2,80+2,80+2,80+2,79+2,75+2,75+2,75+2,75+2,75+2,73+2,69+2,69+2,69+2,73+2,17+2,https://cdn.sofifa.net/players/186/561/18_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1367/60.png,https://cdn.sofifa.net/flags/gb-wls.png
1057,192667,https://sofifa.com/player/192667/allan-nyom/180002,A. Nyom,Allan Roméo Nyom,"LB, RB",77,77,6500000.0,70000.0,29,1988-05-10,188,81,109.0,West Bromwich Albion,English Premier League,1.0,RB,2.0,,2016-08-31,2020.0,103,Cameroon,,,,Right,3,2,2,Medium/Medium,Normal (185+),Yes,12400000.0,,Injury Free,75.0,47.0,63.0,67.0,78.0,83.0,75,27,69,65,44,68,68,30,64,72,72,78,50,74,50,74,57,84,86,66,80,75,51,54,37,67,77,83,81,12,8,9,9,14,,61+1,61+1,61+1,63,62,62,62,63,62+1,62+1,62+1,66+1,66+1,66+1,66+1,66+1,76+1,74+1,74+1,74+1,76+1,76+1,77,77,77,76+1,18+1,https://cdn.sofifa.net/players/192/667/18_120.png,https://cdn.sofifa.net/teams/109/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/cm.png
503,208333,https://sofifa.com/player/208333/emre-can/180002,E. Can,Emre Can,"CM, CDM",80,85,19500000.0,100000.0,23,1994-01-12,184,82,9.0,Liverpool,English Premier League,1.0,SUB,23.0,,2014-07-03,2019.0,21,Germany,1337.0,SUB,19.0,Right,4,3,2,High/High,Normal (170-185),Yes,38500000.0,,"Dives Into Tackles (AI), Flair, Long Shot Taker (AI)",71.0,67.0,77.0,77.0,78.0,84.0,70,60,70,81,61,76,68,65,80,80,69,73,73,77,71,79,76,85,84,72,83,79,73,78,60,74,78,80,79,14,8,8,13,11,,73+1,73+1,73+1,74,75,75,75,74,76+1,76+1,76+1,75+1,79+1,79+1,79+1,75+1,78+1,80+1,80+1,80+1,78+1,77+1,79+1,79+1,79+1,77+1,19+1,https://cdn.sofifa.net/players/208/333/18_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1337/60.png,https://cdn.sofifa.net/flags/de.png
234,183711,https://sofifa.com/player/183711/jordan-henderson/180002,J. Henderson,Jordan Henderson,"CDM, CM",82,84,21500000.0,110000.0,27,1990-06-17,182,67,9.0,Liverpool,English Premier League,1.0,CDM,14.0,,2011-06-09,2020.0,14,England,1318.0,RDM,4.0,Right,3,3,2,High/High,Normal (170-185),Yes,42500000.0,#Engine,"Leadership, Long Passer (AI), Team Player",72.0,70.0,83.0,76.0,76.0,81.0,81,67,65,85,72,74,80,74,83,80,73,71,73,79,71,75,81,93,76,71,80,79,76,82,64,78,73,80,76,7,13,7,9,13,,74+1,74+1,74+1,76,76,76,76,76,78+1,78+1,78+1,78+1,81+1,81+1,81+1,78+1,80+1,81+1,81+1,81+1,80+1,79+1,77+1,77+1,77+1,79+1,18+1,https://cdn.sofifa.net/players/183/711/18_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
773,186345,https://sofifa.com/player/186345/kieran-trippier/180002,K. Trippier,Kieran Trippier,"RB, RWB",78,81,10500000.0,80000.0,26,1990-09-19,178,72,18.0,Tottenham Hotspur,English Premier League,1.0,SUB,2.0,,2015-06-19,2022.0,14,England,,,,Right,4,3,2,High/High,Normal (170-185),Yes,20700000.0,"#Engine, #Crosser","Long Throw-in, Injury Free, Early Crosser",77.0,56.0,77.0,75.0,76.0,75.0,87,45,70,73,44,75,80,68,76,75,78,77,77,72,76,77,74,87,71,66,70,74,60,78,39,71,77,76,78,11,14,8,11,10,,66+1,66+1,66+1,72,69,69,69,72,71+1,71+1,71+1,74+1,74+1,74+1,74+1,74+1,78+1,75+1,75+1,75+1,78+1,77+1,74+1,74+1,74+1,77+1,18+1,https://cdn.sofifa.net/players/186/345/18_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
148,177358,https://sofifa.com/player/177358/morgan-schneiderlin/180002,M. Schneiderlin,Morgan Schneiderlin,"CDM, CM",83,85,25500000.0,110000.0,27,1989-11-08,181,75,7.0,Everton,English Premier League,1.0,SUB,2.0,,2017-01-12,2021.0,18,France,,,,Right,3,2,2,Medium/High,Normal (170-185),Yes,50400000.0,,Dives Into Tackles (AI),68.0,62.0,76.0,77.0,79.0,81.0,65,61,71,86,56,74,68,61,80,84,67,68,73,81,71,71,70,89,77,56,83,84,65,73,56,83,76,82,80,6,11,12,14,7,,71+1,71+1,71+1,72,73,73,73,72,75+1,75+1,75+1,75+1,79+1,79+1,79+1,75+1,79+1,82+1,82+1,82+1,79+1,79+1,79+1,79+1,79+1,79+1,17+1,https://cdn.sofifa.net/players/177/358/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/fr.png
2084,155976,https://sofifa.com/player/155976/charlie-adam/180002,C. Adam,Charles Graham Adam,"CM, CDM, CAM",74,74,4800000.0,60000.0,31,1985-12-10,185,83,1806.0,Stoke City,English Premier League,1.0,SUB,16.0,,2012-08-31,2019.0,42,Scotland,,,,Left,3,3,2,Medium/Low,Normal (185+),Yes,9200000.0,,"Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Set Play Specialist",43.0,75.0,79.0,67.0,58.0,72.0,82,67,66,77,75,64,79,75,81,74,48,39,59,73,63,85,58,56,75,80,88,54,77,81,83,71,54,61,57,8,7,9,6,6,,70+1,70+1,70+1,69,71,71,71,69,72+1,72+1,72+1,69+1,73+1,73+1,73+1,69+1,63+1,68+1,68+1,68+1,63+1,62+1,64+1,64+1,64+1,62+1,14+1,https://cdn.sofifa.net/players/155/976/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-sct.png
