,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
1947,216267,https://sofifa.com/player/216267/andrew-robertson/180002,A. Robertson,Andrew Robertson,"LB, LWB",75,82,8000000.0,60000.0,23,1994-03-11,178,64,9.0,Liverpool,English Premier League,1.0,SUB,26.0,,2017-07-21,2022.0,42,Scotland,1359.0,LB,3.0,Left,2,2,1,High/High,Lean (170-185),Yes,16800000.0,,"Avoids Using Weaker Foot, Early Crosser, Speed Dribbler (AI)",80.0,60.0,67.0,75.0,72.0,71.0,78,60,65,68,32,74,71,30,59,75,78,82,81,71,74,67,55,81,68,61,69,73,64,69,55,67,72,74,70,11,8,10,7,14,,67+1,67+1,67+1,72,70,70,70,72,70+1,70+1,70+1,72+1,69+1,69+1,69+1,72+1,74+1,71+1,71+1,71+1,74+1,74+1,71+1,71+1,71+1,74+1,17+1,https://cdn.sofifa.net/players/216/267/18_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1359/60.png,https://cdn.sofifa.net/flags/gb-sct.png
317,172175,https://sofifa.com/player/172175/kevin-mirallas/180002,K. Mirallas,Kevin Mirallas,"LM, LW",81,81,17500000.0,120000.0,29,1987-10-05,182,72,7.0,Everton,English Premier League,1.0,SUB,11.0,,2012-08-19,2021.0,7,Belgium,,,,Right,4,4,2,High/Medium,Lean (170-185),Yes,33300000.0,,"Beat Offside Trap, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",83.0,77.0,77.0,83.0,46.0,65.0,81,77,64,80,76,84,77,76,77,85,82,84,82,76,73,77,73,76,62,76,58,35,80,67,78,74,40,52,51,8,10,14,13,15,,77+1,77+1,77+1,80,79,79,79,80,79+1,79+1,79+1,80+1,74+1,74+1,74+1,80+1,67+1,63+1,63+1,63+1,67+1,64+1,56+1,56+1,56+1,64+1,19+1,https://cdn.sofifa.net/players/172/175/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/be.png
863,205923,https://sofifa.com/player/205923/ben-davies/180002,B. Davies,Benjamin Thomas Davies,"LB, CB, LWB",78,82,11000000.0,70000.0,24,1993-04-24,182,76,18.0,Tottenham Hotspur,English Premier League,1.0,LB,33.0,,2014-07-23,2021.0,50,Wales,1367.0,LCB,18.0,Left,3,2,2,Medium/High,Normal (170-185),Yes,21700000.0,,,76.0,54.0,71.0,74.0,78.0,73.0,77,55,66,75,37,73,64,48,68,77,78,74,72,73,65,60,70,80,73,48,67,76,64,70,54,73,80,80,81,11,7,6,7,14,,66+1,66+1,66+1,71,69,69,69,71,70+1,70+1,70+1,73+1,72+1,72+1,72+1,73+1,77+1,75+1,75+1,75+1,77+1,77+1,75+1,75+1,75+1,77+1,17+1,https://cdn.sofifa.net/players/205/923/18_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1367/60.png,https://cdn.sofifa.net/flags/gb-wls.png
297,222492,https://sofifa.com/player/222492/leroy-sane/180002,L. Sané,Leroy Aziz Sané,"LW, RW, LM",82,91,34000000.0,120000.0,21,1996-01-11,183,75,10.0,Manchester City,English Premier League,1.0,SUB,19.0,,2016-08-02,2021.0,21,Germany,,,,Left,3,3,2,High/Medium,Lean (170-185),Yes,70700000.0,"#Speedster, #Dribbler","Avoids Using Weaker Foot, Beat Offside Trap, Flair, Speed Dribbler (AI)",94.0,77.0,72.0,86.0,35.0,70.0,76,78,72,75,64,87,82,62,64,84,93,94,89,79,82,78,66,80,70,77,58,32,82,69,63,76,26,32,35,8,12,9,9,14,,80+1,80+1,80+1,82,81,81,81,82,80+1,80+1,80+1,81+1,72+1,72+1,72+1,81+1,63+1,57+1,57+1,57+1,63+1,59+1,50+1,50+1,50+1,59+1,18+1,https://cdn.sofifa.net/players/222/492/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/de.png
18,192985,https://sofifa.com/player/192985/kevin-de-bruyne/180002,K. De Bruyne,Kevin De Bruyne,"CAM, CM, RM",89,92,83000000.0,275000.0,26,1991-06-28,181,68,10.0,Manchester City,English Premier League,1.0,RCM,17.0,,2015-08-30,2021.0,7,Belgium,1325.0,RCM,7.0,Right,4,4,4,High/High,Normal (170-185),Yes,159800000.0,"#Playmaker, #Engine, #Crosser, #Complete Midfielder","Early Crosser, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Set Play Specialist",75.0,84.0,88.0,85.0,45.0,75.0,90,83,53,90,82,85,83,83,84,87,76,75,80,88,75,85,65,87,73,86,68,56,84,90,77,84,30,51,40,15,13,5,10,13,,81+3,81+3,81+3,85+2,85+2,85+2,85+2,85+2,86+3,86+3,86+3,85+3,84+3,84+3,84+3,85+3,71+3,70+3,70+3,70+3,71+3,66+3,57+3,57+3,57+3,66+3,21+3,https://cdn.sofifa.net/players/192/985/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
356,197853,https://sofifa.com/player/197853/serge-aurier/180002,S. Aurier,Serge Alain Stéphane Aurier,RB,81,85,19000000.0,80000.0,24,1992-12-24,176,76,18.0,Tottenham Hotspur,English Premier League,1.0,RB,24.0,,2017-08-31,2022.0,108,Côte d'Ivoire,111112.0,RB,17.0,Right,3,3,2,High/High,Stocky (170-185),No,37500000.0,#Engine,"Power Header, Through Ball",84.0,66.0,73.0,77.0,78.0,84.0,80,65,75,76,50,76,69,30,72,77,84,84,76,81,78,78,93,87,81,58,83,76,74,71,66,75,77,80,82,7,10,15,16,9,,74+1,74+1,74+1,76,75,75,75,76,74+1,74+1,74+1,77+1,75+1,75+1,75+1,77+1,80+1,78+1,78+1,78+1,80+1,80+1,79+1,79+1,79+1,80+1,18+1,https://cdn.sofifa.net/players/197/853/18_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/111112/60.png,https://cdn.sofifa.net/flags/ci.png
1013,183569,https://sofifa.com/player/183569/eric-maxim-choupo-moting/180002,E. Choupo-Moting,Jean-Eric Maxim Choupo-Moting,"LM, ST",77,77,9000000.0,70000.0,28,1989-03-23,191,91,1806.0,Stoke City,English Premier League,1.0,LW,10.0,,2017-08-07,2020.0,103,Cameroon,,,,Right,4,4,2,Medium/Low,Normal (185+),No,17100000.0,,"Selfish, Flair, Technical Dribbler (AI)",77.0,73.0,68.0,83.0,36.0,72.0,64,75,74,75,75,86,76,44,68,83,76,78,76,77,66,77,64,75,77,64,59,38,76,66,68,72,26,36,20,9,9,9,16,6,,77,77,77,76,77,77,77,76,76+1,76+1,76+1,76+1,71+1,71+1,71+1,76+1,58+1,57+1,57+1,57+1,58+1,55+1,50+1,50+1,50+1,55+1,17+1,https://cdn.sofifa.net/players/183/569/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/cm.png
1084,199005,https://sofifa.com/player/199005/mathew-ryan/180002,M. Ryan,Mathew David Ryan,GK,77,80,8000000.0,40000.0,25,1992-04-08,184,82,1808.0,Brighton & Hove Albion,English Premier League,1.0,GK,1.0,,2017-07-01,2022.0,195,Australia,1415.0,GK,1.0,Right,4,1,1,Medium/Medium,Stocky (170-185),No,16600000.0,,"GK Long Throw, Rushes Out Of Goal, Comes For Crosses",,,,,,,23,11,14,40,15,13,23,12,45,24,53,52,53,73,50,35,78,34,68,18,36,23,10,68,25,56,16,20,17,76,74,90,74,78,52.0,28+1,28+1,28+1,31,32,32,32,31,36+1,36+1,36+1,34+1,37+1,37+1,37+1,34+1,31+1,35+1,35+1,35+1,31+1,31+1,31+1,31+1,31+1,31+1,76+1,https://cdn.sofifa.net/players/199/005/18_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1415/60.png,https://cdn.sofifa.net/flags/au.png
5103,189148,https://sofifa.com/player/189148/jamie-murphy/180002,J. Murphy,Jamie Murphy,"LM, CF",70,70,1900000.0,30000.0,27,1989-08-28,178,72,1808.0,Brighton & Hove Albion,English Premier League,1.0,SUB,15.0,,2015-08-14,2019.0,42,Scotland,,,,Right,3,3,1,Medium/Medium,Lean (170-185),No,3700000.0,,Speed Dribbler (AI),79.0,68.0,64.0,70.0,39.0,69.0,65,69,49,65,66,71,63,57,63,67,80,79,74,64,74,66,73,79,69,67,56,47,66,64,67,74,24,45,36,16,16,16,11,15,,66+1,66+1,66+1,69,68,68,68,69,68+1,68+1,68+1,69+1,64+1,64+1,64+1,69+1,58+1,55+1,55+1,55+1,58+1,56+1,49+1,49+1,49+1,56+1,20+1,https://cdn.sofifa.net/players/189/148/18_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-sct.png
2232,186905,https://sofifa.com/player/186905/ashley-barnes/180002,A. Barnes,Ashley Luke Barnes,"ST, CAM",74,74,6000000.0,50000.0,27,1989-10-30,186,76,1796.0,Burnley,English Premier League,1.0,SUB,10.0,,2014-01-10,2019.0,4,Austria,,,,Right,4,2,1,High/Medium,Normal (185+),Yes,11400000.0,,"Finesse Shot, Target Forward",67.0,73.0,63.0,73.0,42.0,81.0,65,74,76,66,68,72,60,56,57,76,68,67,71,68,67,76,82,78,80,67,87,35,73,63,74,67,33,46,39,6,10,11,10,10,,73+1,73+1,73+1,70,71,71,71,70,69+1,69+1,69+1,69+1,65+1,65+1,65+1,69+1,58+1,57+1,57+1,57+1,58+1,56+1,56+1,56+1,56+1,56+1,16+1,https://cdn.sofifa.net/players/186/905/18_120.png,https://cdn.sofifa.net/teams/1796/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/at.png
4590,213490,https://sofifa.com/player/213490/isaiah-brown/180002,I. Brown,Isaiah Brown,"CAM, LM",71,81,3800000.0,20000.0,20,1997-01-07,182,70,1808.0,Brighton & Hove Albion,English Premier League,1.0,SUB,37.0,,2014-07-31,2021.0,14,England,,,,Right,3,3,1,Medium/Medium,Normal (170-185),Yes,8400000.0,,"Injury Prone, Technical Dribbler (AI)",75.0,64.0,65.0,75.0,42.0,65.0,62,66,59,67,56,75,57,53,66,75,74,75,80,63,71,64,76,65,68,64,54,41,65,68,60,64,35,44,40,9,7,14,7,14,,67+1,67+1,67+1,70,69,69,69,70,70+1,70+1,70+1,69+1,66+1,66+1,66+1,69+1,57+1,56+1,56+1,56+1,57+1,55+1,51+1,51+1,51+1,55+1,15+1,https://cdn.sofifa.net/players/213/490/18_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
4483,204519,https://sofifa.com/player/204519/cuco-martina/180002,C. Martina,Rhu-endly Aurelio Jean-Carlo Martina,"RB, CB",71,71,2000000.0,50000.0,27,1989-09-25,185,77,7.0,Everton,English Premier League,1.0,RWB,15.0,,2017-07-17,2020.0,85,Curacao,,,,Right,3,2,1,Medium/Medium,Lean (185+),Yes,3700000.0,,Long Throw-in,71.0,52.0,62.0,63.0,69.0,75.0,71,45,65,62,44,62,60,45,60,61,69,72,70,72,60,61,85,82,73,60,71,70,53,59,51,71,68,72,69,13,14,14,14,12,,60+1,60+1,60+1,62,60,60,60,62,61+1,61+1,61+1,64+1,63+1,63+1,63+1,64+1,70+1,68+1,68+1,68+1,70+1,70+1,70+1,70+1,70+1,70+1,20+1,https://cdn.sofifa.net/players/204/519/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/cw.png
1596,54051,https://sofifa.com/player/54051/wayne-routledge/180002,W. Routledge,Wayne Routledge,"RM, RW, LM",75,75,5000000.0,60000.0,32,1985-01-07,170,77,1960.0,Swansea City,English Premier League,1.0,SUB,15.0,,2011-08-01,2019.0,14,England,,,,Right,2,4,2,High/High,Stocky (170-),Yes,9500000.0,,"Avoids Using Weaker Foot, Outside Foot Shot",72.0,66.0,70.0,81.0,36.0,61.0,74,69,34,73,71,83,61,28,72,77,71,72,79,73,87,68,71,68,67,55,36,39,72,74,63,69,30,37,46,15,11,8,10,15,,68+1,68+1,68+1,74,73,73,73,74,74+1,74+1,74+1,74+1,70+1,70+1,70+1,74+1,60+1,57+1,57+1,57+1,60+1,56+1,47+1,47+1,47+1,56+1,19+1,https://cdn.sofifa.net/players/054/051/18_120.png,https://cdn.sofifa.net/teams/1960/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
681,216150,https://sofifa.com/player/216150/davide-zappacosta/180002,D. Zappacosta,Davide Zappacosta,"RB, RWB, RM",79,82,13000000.0,110000.0,25,1992-06-11,182,70,5.0,Chelsea,English Premier League,1.0,SUB,21.0,,2017-08-31,2021.0,27,Italy,,,,Right,2,2,2,High/High,Lean (170-185),No,25000000.0,#Engine,Early Crosser,82.0,66.0,70.0,75.0,75.0,76.0,79,60,68,72,68,76,72,59,66,73,78,85,75,75,77,74,69,90,71,72,75,75,71,64,59,72,75,77,79,11,9,8,6,11,,71+1,71+1,71+1,73,72,72,72,73,71+1,71+1,71+1,74+1,72+1,72+1,72+1,74+1,78+1,74+1,74+1,74+1,78+1,78+1,74+1,74+1,74+1,78+1,16+1,https://cdn.sofifa.net/players/216/150/18_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/it.png
