,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
1890,208920,https://sofifa.com/player/208920/nathan-ake/180002,N. Aké,Nathan Aké,"CB, LB",75,85,9500000.0,40000.0,22,1995-02-18,180,75,1943.0,AFC Bournemouth,English Premier League,1.0,LCB,5.0,,2017-06-30,2022.0,34,Netherlands,,,,Left,3,2,1,Medium/Medium,Lean (170-185),Yes,20000000.0,,,76.0,49.0,67.0,66.0,75.0,74.0,64,41,69,75,52,63,63,59,72,69,75,76,66,73,63,63,78,75,76,56,67,76,44,53,48,68,75,77,74,10,7,7,16,10,,61+1,61+1,61+1,63,61,61,61,63,63+1,63+1,63+1,65+1,67+1,67+1,67+1,65+1,73+1,73+1,73+1,73+1,73+1,73+1,74+1,74+1,74+1,73+1,17+1,https://cdn.sofifa.net/players/208/920/18_120.png,https://cdn.sofifa.net/teams/1943/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/nl.png
564,176285,https://sofifa.com/player/176285/winston-reid/180002,W. Reid,Winston Wiremu Reid,CB,79,80,11500000.0,100000.0,28,1988-07-03,190,87,19.0,West Ham United,English Premier League,1.0,RCB,2.0,,2010-08-01,2023.0,198,New Zealand,111473.0,CB,2.0,Right,3,2,2,Medium/High,Normal (185+),Yes,22700000.0,,Injury Prone,69.0,52.0,49.0,50.0,80.0,81.0,28,46,81,62,30,43,33,38,62,57,67,71,57,78,43,72,72,74,84,53,82,79,42,44,55,71,78,81,82,13,15,9,10,12,,60+1,60+1,60+1,52,55,55,55,52,54+1,54+1,54+1,54+1,60+1,60+1,60+1,54+1,67+1,72+1,72+1,72+1,67+1,71+1,78+1,78+1,78+1,71+1,20+1,https://cdn.sofifa.net/players/176/285/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/111473/60.png,https://cdn.sofifa.net/flags/nz.png
4480,204355,https://sofifa.com/player/204355/paul-dummett/180002,P. Dummett,Paul Dummett,"LB, CB",71,75,2500000.0,40000.0,25,1991-09-26,183,77,13.0,Newcastle United,English Premier League,1.0,LB,3.0,,2010-07-01,2019.0,50,Wales,,,,Left,2,2,1,High/Medium,Lean (170-185),Yes,5000000.0,,"Early Crosser, Long Passer (AI)",65.0,40.0,62.0,67.0,72.0,71.0,61,41,72,70,33,66,54,52,68,69,66,65,64,69,76,40,73,72,73,35,65,65,55,51,43,60,74,75,74,15,11,13,11,13,,58+1,58+1,58+1,61,59,59,59,61,61+1,61+1,61+1,63+1,64+1,64+1,64+1,63+1,69+1,69+1,69+1,69+1,69+1,70+1,71+1,71+1,71+1,70+1,19+1,https://cdn.sofifa.net/players/204/355/18_120.png,https://cdn.sofifa.net/teams/13/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-wls.png
169,192366,https://sofifa.com/player/192366/nicolas-otamendi/180002,N. Otamendi,Nicolás Hernán Gonzalo Otamendi,CB,83,83,20000000.0,140000.0,29,1988-02-12,183,81,10.0,Manchester City,English Premier League,1.0,LCB,30.0,,2015-08-20,2020.0,52,Argentina,1369.0,CB,17.0,Right,3,2,3,High/High,Normal (170-185),Yes,37000000.0,,"Injury Free, Dives Into Tackles (AI), Power Header",63.0,56.0,59.0,54.0,83.0,81.0,52,53,83,71,56,41,50,39,66,64,62,64,69,78,62,69,86,76,80,56,90,85,49,45,44,84,81,83,84,12,5,8,11,12,,63+2,63+2,63+2,57+1,58+1,58+1,58+1,57+1,58+2,58+2,58+2,58+2,64+2,64+2,64+2,58+2,72+2,76+2,76+2,76+2,72+2,75+2,81+2,81+2,81+2,75+2,17+2,https://cdn.sofifa.net/players/192/366/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1369/60.png,https://cdn.sofifa.net/flags/ar.png
4573,212419,https://sofifa.com/player/212419/tyrone-mings/180002,T. Mings,Tyrone Mings,"LB, CB",71,78,2800000.0,30000.0,24,1993-03-13,196,77,1943.0,AFC Bournemouth,English Premier League,1.0,SUB,26.0,,2015-06-26,2021.0,14,England,,,,Left,3,2,1,Medium/Medium,Normal (185+),Yes,5900000.0,,Dives Into Tackles (AI),74.0,36.0,61.0,66.0,69.0,77.0,70,35,63,65,30,69,45,37,59,65,73,75,64,67,54,41,64,77,80,30,73,70,57,54,32,59,68,71,70,7,10,13,7,15,,56+1,56+1,56+1,62,59,59,59,62,60+1,60+1,60+1,64+1,62+1,62+1,62+1,64+1,70+1,68+1,68+1,68+1,70+1,70+1,70+1,70+1,70+1,70+1,16+1,https://cdn.sofifa.net/players/212/419/18_120.png,https://cdn.sofifa.net/teams/1943/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1057,192667,https://sofifa.com/player/192667/allan-nyom/180002,A. Nyom,Allan Roméo Nyom,"LB, RB",77,77,6500000.0,70000.0,29,1988-05-10,188,81,109.0,West Bromwich Albion,English Premier League,1.0,RB,2.0,,2016-08-31,2020.0,103,Cameroon,,,,Right,3,2,2,Medium/Medium,Normal (185+),Yes,12400000.0,,Injury Free,75.0,47.0,63.0,67.0,78.0,83.0,75,27,69,65,44,68,68,30,64,72,72,78,50,74,50,74,57,84,86,66,80,75,51,54,37,67,77,83,81,12,8,9,9,14,,61+1,61+1,61+1,63,62,62,62,63,62+1,62+1,62+1,66+1,66+1,66+1,66+1,66+1,76+1,74+1,74+1,74+1,76+1,76+1,77,77,77,76+1,18+1,https://cdn.sofifa.net/players/192/667/18_120.png,https://cdn.sofifa.net/teams/109/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/cm.png
70,139720,https://sofifa.com/player/139720/vincent-kompany/180002,V. Kompany,Vincent Jean Mpoy Kompany,CB,85,85,26000000.0,170000.0,31,1986-04-10,193,85,10.0,Manchester City,English Premier League,1.0,RCB,4.0,,2008-08-22,2019.0,7,Belgium,1325.0,CB,4.0,Right,3,2,4,Medium/Medium,Normal (185+),Yes,48100000.0,#Strength,"Injury Prone, Dives Into Tackles (AI), Leadership, Team Player",63.0,54.0,65.0,64.0,84.0,83.0,61,45,84,72,46,63,61,52,66,68,61,64,60,84,42,75,71,74,88,55,87,80,41,59,63,81,84,85,84,10,9,5,8,6,,63+3,63+3,63+3,61+2,62+2,62+2,62+2,61+2,62+3,62+3,62+3,63+3,67+3,67+3,67+3,63+3,74+3,77+3,77+3,77+3,74+3,76+3,82+3,82+3,82+3,76+3,16+3,https://cdn.sofifa.net/players/139/720/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
503,208333,https://sofifa.com/player/208333/emre-can/180002,E. Can,Emre Can,"CM, CDM",80,85,19500000.0,100000.0,23,1994-01-12,184,82,9.0,Liverpool,English Premier League,1.0,SUB,23.0,,2014-07-03,2019.0,21,Germany,1337.0,SUB,19.0,Right,4,3,2,High/High,Normal (170-185),Yes,38500000.0,,"Dives Into Tackles (AI), Flair, Long Shot Taker (AI)",71.0,67.0,77.0,77.0,78.0,84.0,70,60,70,81,61,76,68,65,80,80,69,73,73,77,71,79,76,85,84,72,83,79,73,78,60,74,78,80,79,14,8,8,13,11,,73+1,73+1,73+1,74,75,75,75,74,76+1,76+1,76+1,75+1,79+1,79+1,79+1,75+1,78+1,80+1,80+1,80+1,78+1,77+1,79+1,79+1,79+1,77+1,19+1,https://cdn.sofifa.net/players/208/333/18_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1337/60.png,https://cdn.sofifa.net/flags/de.png
797,189682,https://sofifa.com/player/189682/ben-mee/180002,B. Mee,Ben Mee,CB,78,79,10000000.0,50000.0,27,1989-09-23,180,74,1796.0,Burnley,English Premier League,1.0,LCB,6.0,,2012-01-17,2019.0,14,England,,,,Left,3,2,1,Medium/High,Normal (170-185),Yes,19800000.0,,"Long Throw-in, Injury Free, Dives Into Tackles (AI)",66.0,37.0,58.0,65.0,77.0,82.0,67,27,77,61,29,63,38,31,65,65,66,66,66,74,72,60,91,79,83,39,79,77,30,50,36,71,78,77,78,15,7,12,10,14,,54+1,54+1,54+1,56,54,54,54,56,56+1,56+1,56+1,60+1,61+1,61+1,61+1,60+1,72+1,72+1,72+1,72+1,72+1,73+1,77+1,77+1,77+1,73+1,18+1,https://cdn.sofifa.net/players/189/682/18_120.png,https://cdn.sofifa.net/teams/1796/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
1088,199667,https://sofifa.com/player/199667/ramiro-funes-mori/180002,R. Funes Mori,José Ramiro Funes Mori,CB,77,81,9500000.0,90000.0,26,1991-03-05,186,78,7.0,Everton,English Premier League,1.0,SUB,25.0,,2015-09-01,2020.0,52,Argentina,,,,Left,3,2,2,Medium/Medium,Normal (185+),Yes,18800000.0,,"Dives Into Tackles (AI), Power Header",68.0,49.0,61.0,65.0,76.0,78.0,73,40,80,67,25,63,49,58,55,68,66,70,65,71,61,69,78,72,79,56,83,74,49,47,52,64,75,78,76,9,9,13,10,7,,61+1,61+1,61+1,61,60,60,60,61,60+1,60+1,60+1,63+1,62+1,62+1,62+1,63+1,72+1,70+1,70+1,70+1,72+1,73+1,76+1,76+1,76+1,73+1,16+1,https://cdn.sofifa.net/players/199/667/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ar.png
2782,180706,https://sofifa.com/player/180706/craig-cathcart/180002,C. Cathcart,Craig George Cathcart,"CB, RB",73,73,3200000.0,50000.0,28,1989-02-06,190,83,1795.0,Watford,English Premier League,1.0,RES,15.0,,2014-06-24,2021.0,35,Northern Ireland,110081.0,SUB,20.0,Right,3,2,1,Medium/Medium,Normal (185+),Yes,6200000.0,,Injury Prone,56.0,37.0,54.0,54.0,74.0,73.0,39,29,74,71,30,47,39,39,61,59,50,61,64,69,56,56,69,71,75,41,69,68,27,43,28,67,76,77,73,8,6,12,9,13,,51+1,51+1,51+1,49,50,50,50,49,52+1,52+1,52+1,52+1,58+1,58+1,58+1,52+1,64+1,68+1,68+1,68+1,64+1,66+1,72+1,72+1,72+1,66+1,16+1,https://cdn.sofifa.net/players/180/706/18_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/110081/60.png,https://cdn.sofifa.net/flags/gb-nir.png
1364,189615,https://sofifa.com/player/189615/aaron-cresswell/180002,A. Cresswell,Aaron Cresswell,"LB, LWB",76,77,7000000.0,80000.0,27,1989-12-15,170,66,19.0,West Ham United,English Premier League,1.0,LB,3.0,,2014-07-03,2021.0,14,England,,,,Left,3,2,2,High/Medium,Lean (170-),Yes,13800000.0,,,76.0,59.0,72.0,76.0,73.0,68.0,80,53,58,72,45,76,76,69,68,75,75,76,77,68,90,71,85,82,59,62,68,71,63,68,59,72,76,75,77,14,7,9,9,12,,65+1,65+1,65+1,71,69,69,69,71,70+1,70+1,70+1,72+1,71+1,71+1,71+1,72+1,75+1,72+1,72+1,72+1,75+1,75+1,71+1,71+1,71+1,75+1,17+1,https://cdn.sofifa.net/players/189/615/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
502,207993,https://sofifa.com/player/207993/sead-kolasinac/180002,S. Kolašinac,Sead Kolašinac,"LB, LM",80,83,15500000.0,90000.0,24,1993-06-20,183,85,1.0,Arsenal,English Premier League,1.0,LWB,31.0,,2017-07-01,2022.0,8,Bosnia and Herzegovina,,,,Left,2,2,2,Medium/High,Stocky (170-185),No,29800000.0,#Strength,Avoids Using Weaker Foot,78.0,53.0,61.0,64.0,78.0,89.0,74,42,73,68,31,63,43,25,49,69,73,82,52,78,55,82,76,85,91,52,91,71,62,56,44,70,78,83,84,15,9,16,7,9,,66+3,66+3,66+3,65+2,65+2,65+2,65+2,65+2,63+3,63+3,63+3,67+3,65+3,65+3,65+3,67+3,76+3,73+3,73+3,73+3,76+3,77+3,79+3,79+3,79+3,77+3,18+3,https://cdn.sofifa.net/players/207/993/18_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ba.png
4509,206115,https://sofifa.com/player/206115/isaac-hayden/180002,I. Hayden,Isaac Hayden,CDM,71,79,3000000.0,30000.0,22,1995-03-22,187,79,13.0,Newcastle United,English Premier League,1.0,LCM,14.0,,2016-07-11,2021.0,14,England,,,,Right,4,2,1,Medium/Medium,Lean (185+),Yes,6300000.0,,,62.0,49.0,61.0,66.0,69.0,76.0,43,47,65,72,30,64,45,38,68,71,59,64,60,67,61,58,70,75,78,50,75,68,51,65,49,62,69,72,67,9,15,8,8,12,,59+1,59+1,59+1,60,61,61,61,60,63+1,63+1,63+1,62+1,67+1,67+1,67+1,62+1,66+1,70+1,70+1,70+1,66+1,66+1,70+1,70+1,70+1,66+1,17+1,https://cdn.sofifa.net/players/206/115/18_120.png,https://cdn.sofifa.net/teams/13/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
2988,203487,https://sofifa.com/player/203487/jamaal-lascelles/180002,J. Lascelles,Jamaal Lascelles,CB,73,80,4800000.0,40000.0,23,1993-11-11,189,83,13.0,Newcastle United,English Premier League,1.0,SUB,6.0,,2014-08-09,2019.0,14,England,,,,Right,3,2,1,Medium/High,Normal (185+),No,10100000.0,,,62.0,27.0,49.0,54.0,73.0,74.0,46,23,74,61,33,46,29,16,54,58,62,62,72,69,52,40,83,67,78,27,69,70,21,39,19,66,75,74,72,10,15,7,10,15,,47+1,47+1,47+1,48,46,46,46,48,48+1,48+1,48+1,50+1,53+1,53+1,53+1,50+1,64+1,66+1,66+1,66+1,64+1,66+1,72+1,72+1,72+1,66+1,18+1,https://cdn.sofifa.net/players/203/487/18_120.png,https://cdn.sofifa.net/teams/13/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
179,203376,https://sofifa.com/player/203376/virgil-van-dijk/180002,V. van Dijk,Virgil van Dijk,CB,83,86,27500000.0,90000.0,25,1991-07-08,193,92,17.0,Southampton,English Premier League,1.0,RCB,17.0,,2015-09-01,2022.0,34,Netherlands,,,,Right,3,2,3,High/Medium,Normal (185+),Yes,54300000.0,#Strength,"Injury Free, Long Passer (AI)",73.0,60.0,67.0,69.0,83.0,85.0,53,52,80,76,45,70,60,70,76,73,69,76,57,79,51,81,79,76,92,64,78,83,41,59,62,82,83,85,83,13,10,13,11,11,,67+1,67+1,67+1,65,66,66,66,65,66+1,66+1,66+1,67+1,71+1,71+1,71+1,67+1,76+1,79+1,79+1,79+1,76+1,77+1,82+1,82+1,82+1,77+1,19+1,https://cdn.sofifa.net/players/203/376/18_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/nl.png
