,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
211,163824,https://sofifa.com/player/163824/ashley-williams/180002,A. Williams,Ashley Williams,CB,82,82,12500000.0,110000.0,32,1984-08-23,183,77,7.0,Everton,English Premier League,1.0,CB,5.0,,2016-08-10,2019.0,50,Wales,1367.0,CB,6.0,Right,4,2,3,Medium/High,Normal (170-185),Yes,23800000.0,,"Injury Free, Leadership, Long Passer (AI)",65.0,43.0,56.0,61.0,81.0,81.0,32,37,78,71,34,57,34,23,74,66,62,67,58,80,59,64,82,70,86,40,83,82,28,53,45,73,80,84,80,7,10,16,7,10,,57+2,57+2,57+2,54+1,56+1,56+1,56+1,54+1,58+2,58+2,58+2,57+2,65+2,65+2,65+2,57+2,69+2,76+2,76+2,76+2,69+2,72+2,80+2,80+2,80+2,72+2,17+2,https://cdn.sofifa.net/players/163/824/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1367/60.png,https://cdn.sofifa.net/flags/gb-wls.png
861,205569,https://sofifa.com/player/205569/james-ward-prowse/180002,J. Ward-Prowse,James Ward-Prowse,"CM, RM, CAM",78,86,15000000.0,70000.0,22,1994-11-01,173,66,17.0,Southampton,English Premier League,1.0,SUB,16.0,,2011-06-01,2022.0,14,England,,,,Right,3,3,2,Medium/Medium,Normal (170-185),Yes,31500000.0,#Crosser,"Early Crosser, Long Passer (AI), Set Play Specialist, Takes Finesse Free Kicks",66.0,66.0,84.0,75.0,61.0,67.0,88,61,57,83,51,71,88,83,82,81,67,65,74,74,79,74,68,77,61,70,67,65,62,82,80,79,55,65,62,12,12,10,15,15,,67+1,67+1,67+1,73,72,72,72,73,75+1,75+1,75+1,75+1,77+1,77+1,77+1,75+1,72+1,72+1,72+1,72+1,72+1,70+1,64+1,64+1,64+1,70+1,20+1,https://cdn.sofifa.net/players/205/569/18_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
568,176944,https://sofifa.com/player/176944/marouane-fellaini/180002,M. Fellaini,Marouane Fellaini-Bakkioui,"CDM, CM",79,79,10000000.0,130000.0,29,1987-11-22,194,85,11.0,Manchester United,English Premier League,1.0,SUB,27.0,,2013-09-02,2018.0,7,Belgium,1325.0,SUB,8.0,Right,3,3,3,Medium/Medium,Lean (185+),Yes,18500000.0,"#Aerial Threat, #Strength","Dives Into Tackles (AI), Power Header, Backs Into Player, Target Forward",50.0,72.0,70.0,73.0,75.0,89.0,61,72,91,81,71,73,64,46,66,84,50,50,49,81,52,75,63,83,92,68,94,74,80,72,64,78,71,76,66,8,6,9,15,16,,77+2,77+2,77+2,71+1,75+1,75+1,75+1,71+1,74+2,74+2,74+2,72+2,77+2,77+2,77+2,72+2,72+2,77+2,77+2,77+2,72+2,72+2,78+1,78+1,78+1,72+2,19+2,https://cdn.sofifa.net/players/176/944/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
1021,184716,https://sofifa.com/player/184716/joe-allen/180002,J. Allen,Joseph Michael Allen,"CM, CAM",77,78,10000000.0,70000.0,27,1990-03-14,168,62,1806.0,Stoke City,English Premier League,1.0,LCM,4.0,,2016-07-26,2021.0,50,Wales,1367.0,RCM,7.0,Right,3,3,2,Medium/Medium,Lean (170-),Yes,19800000.0,,,62.0,63.0,73.0,77.0,70.0,70.0,68,68,44,82,38,75,58,50,75,77,65,60,78,82,90,63,78,86,59,60,74,76,69,72,52,81,68,77,70,10,13,12,6,8,,67+1,67+1,67+1,72,72,72,72,72,74+1,74+1,74+1,74+1,76+1,76+1,76+1,74+1,75+1,76+1,76+1,76+1,75+1,73+1,70+1,70+1,70+1,73+1,17+1,https://cdn.sofifa.net/players/184/716/18_120.png,https://cdn.sofifa.net/teams/1806/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1367/60.png,https://cdn.sofifa.net/flags/gb-wls.png
18,192985,https://sofifa.com/player/192985/kevin-de-bruyne/180002,K. De Bruyne,Kevin De Bruyne,"CAM, CM, RM",89,92,83000000.0,275000.0,26,1991-06-28,181,68,10.0,Manchester City,English Premier League,1.0,RCM,17.0,,2015-08-30,2021.0,7,Belgium,1325.0,RCM,7.0,Right,4,4,4,High/High,Normal (170-185),Yes,159800000.0,"#Playmaker, #Engine, #Crosser, #Complete Midfielder","Early Crosser, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Set Play Specialist",75.0,84.0,88.0,85.0,45.0,75.0,90,83,53,90,82,85,83,83,84,87,76,75,80,88,75,85,65,87,73,86,68,56,84,90,77,84,30,51,40,15,13,5,10,13,,81+3,81+3,81+3,85+2,85+2,85+2,85+2,85+2,86+3,86+3,86+3,85+3,84+3,84+3,84+3,85+3,71+3,70+3,70+3,70+3,71+3,66+3,57+3,57+3,57+3,66+3,21+3,https://cdn.sofifa.net/players/192/985/18_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
1153,211454,https://sofifa.com/player/211454/mohamed-elneny/180002,M. Elneny,Mohamed Naser Elsayed Elneny,"CDM, CM",77,81,10000000.0,80000.0,24,1992-07-11,180,70,1.0,Arsenal,English Premier League,1.0,SUB,35.0,,2016-01-14,2020.0,111,Egypt,111130.0,RDM,17.0,Right,3,3,1,Medium/High,Lean (170-185),Yes,19300000.0,,Injury Free,60.0,61.0,73.0,70.0,72.0,78.0,67,57,57,79,39,68,69,61,73,76,58,61,67,75,62,71,70,92,73,67,74,76,63,70,62,77,70,75,72,7,15,15,12,6,,65+1,65+1,65+1,68,68,68,68,68,70+1,70+1,70+1,70+1,74+1,74+1,74+1,70+1,74+1,76+1,76+1,76+1,74+1,73+1,72+1,72+1,72+1,73+1,17+1,https://cdn.sofifa.net/players/211/454/18_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/111130/60.png,https://cdn.sofifa.net/flags/eg.png
1927,213648,https://sofifa.com/player/213648/pierre-emile-hojbjerg/180002,P. Højbjerg,Pierre-Emile Kordt Højbjerg,"CM, CDM",75,81,9000000.0,50000.0,21,1995-08-05,185,84,17.0,Southampton,English Premier League,1.0,SUB,23.0,,2016-07-11,2021.0,13,Denmark,1331.0,SUB,23.0,Right,4,3,2,Medium/Medium,Normal (185+),Yes,18900000.0,,Long Shot Taker (AI),64.0,61.0,73.0,75.0,69.0,77.0,66,52,60,76,60,75,69,70,74,77,65,64,71,75,65,78,64,79,77,68,78,74,62,74,51,69,65,73,64,9,7,12,11,11,,67+1,67+1,67+1,69,70,70,70,69,71+1,71+1,71+1,71+1,74+1,74+1,74+1,71+1,71+1,74+1,74+1,74+1,71+1,70+1,71+1,71+1,71+1,70+1,17+1,https://cdn.sofifa.net/players/213/648/18_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1331/60.png,https://cdn.sofifa.net/flags/dk.png
2909,193550,https://sofifa.com/player/193550/beram-kayal/180002,B. Kayal,Beram Kayal,CM,73,73,3800000.0,50000.0,29,1988-05-02,178,74,1808.0,Brighton & Hove Albion,English Premier League,1.0,SUB,7.0,,2015-01-29,2019.0,26,Israel,,,,Right,3,3,1,Medium/High,Normal (170-185),No,7700000.0,,"Dives Into Tackles (AI), Long Shot Taker (AI)",71.0,61.0,70.0,73.0,67.0,81.0,65,54,66,74,53,73,58,57,72,71,72,70,77,67,74,72,90,91,74,68,83,67,63,71,58,72,64,71,68,10,8,11,14,6,,66+1,66+1,66+1,68,68,68,68,68,70+1,70+1,70+1,70+1,72+1,72+1,72+1,70+1,71+1,72+1,72+1,72+1,71+1,70+1,70+1,70+1,70+1,70+1,16+1,https://cdn.sofifa.net/players/193/550/18_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/il.png
744,169706,https://sofifa.com/player/169706/jack-cork/180002,J. Cork,Jack Cork,"CDM, CM",78,79,9500000.0,60000.0,28,1989-06-25,185,69,1796.0,Burnley,English Premier League,1.0,RCM,4.0,,2017-07-11,2021.0,14,England,,,,Right,4,2,2,Medium/High,Normal (185+),Yes,18800000.0,,,58.0,60.0,74.0,74.0,76.0,78.0,65,57,73,80,61,74,73,58,78,77,61,55,63,77,70,70,73,81,79,54,72,80,67,75,56,80,71,78,76,13,11,16,6,6,,68+1,68+1,68+1,69,70,70,70,69,72+1,72+1,72+1,71+1,76+1,76+1,76+1,71+1,74+1,77+1,77+1,77+1,74+1,74+1,76+1,76+1,76+1,74+1,17+1,https://cdn.sofifa.net/players/169/706/18_120.png,https://cdn.sofifa.net/teams/1796/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
458,188253,https://sofifa.com/player/188253/james-mccarthy/180002,J. McCarthy,James Patrick McCarthy,"CDM, CM",80,83,15500000.0,110000.0,26,1990-11-12,180,72,7.0,Everton,English Premier League,1.0,SUB,16.0,,2013-09-02,2020.0,25,Republic of Ireland,1355.0,LDM,8.0,Right,4,3,2,Medium/High,Normal (170-185),Yes,30600000.0,,Injury Prone,70.0,60.0,75.0,74.0,77.0,81.0,68,55,63,82,61,76,64,64,81,74,72,68,66,75,71,67,66,90,78,65,79,78,63,72,60,75,79,78,78,12,11,8,10,13,,67+1,67+1,67+1,70,70,70,70,70,72+1,72+1,72+1,73+1,76+1,76+1,76+1,73+1,77+1,79+1,79+1,79+1,77+1,76+1,76+1,76+1,76+1,76+1,18+1,https://cdn.sofifa.net/players/188/253/18_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1355/60.png,https://cdn.sofifa.net/flags/ie.png
111,191740,https://sofifa.com/player/191740/ander-herrera-aguera/180002,Ander Herrera,Ander Herrera Agüera,"CM, CDM",84,84,32000000.0,190000.0,27,1989-08-14,182,70,11.0,Manchester United,English Premier League,1.0,SUB,21.0,,2014-06-26,2018.0,45,Spain,,,,Right,4,3,3,High/High,Lean (170-185),Yes,59200000.0,"#Engine, #Tactician ","Diver, Dives Into Tackles (AI), Flair, Long Shot Taker (AI), Playmaker (AI)",73.0,72.0,81.0,83.0,78.0,77.0,74,71,60,86,69,81,80,65,80,86,76,70,84,85,82,72,63,87,70,72,86,86,78,84,79,84,80,78,76,9,12,15,9,8,,75+2,75+2,75+2,79+1,79+1,79+1,79+1,79+1,81+2,81+2,81+2,80+2,83+1,83+1,83+1,80+2,81+2,83+1,83+1,83+1,81+2,80+2,78+2,78+2,78+2,80+2,18+2,https://cdn.sofifa.net/players/191/740/18_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/es.png
532,142784,https://sofifa.com/player/142784/pablo-zabaleta/180002,P. Zabaleta,Pablo Javier Zabaleta Girod,RB,79,79,7000000.0,100000.0,32,1985-01-16,178,74,19.0,West Ham United,English Premier League,1.0,RB,5.0,,2017-07-01,2019.0,52,Argentina,,,,Right,3,3,3,High/High,Normal (170-185),Yes,13300000.0,,"Dives Into Tackles (AI), Team Player",61.0,56.0,70.0,73.0,81.0,78.0,74,49,75,72,53,73,68,66,64,75,61,61,69,85,66,66,84,69,78,57,89,84,71,66,64,76,78,83,82,10,14,15,7,5,,67+2,67+2,67+2,69+1,69+1,69+1,69+1,69+1,69+2,69+2,69+2,70+2,72+2,72+2,72+2,70+2,76+2,77+2,77+2,77+2,76+2,77+2,80-1,80-1,80-1,77+2,18+2,https://cdn.sofifa.net/players/142/784/18_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ar.png
259,199503,https://sofifa.com/player/199503/granit-xhaka/180002,G. Xhaka,Granit Xhaka,"CM, CDM",82,85,27500000.0,110000.0,24,1992-09-27,185,82,1.0,Arsenal,English Premier League,1.0,LCM,29.0,,2016-07-01,2021.0,47,Switzerland,1364.0,LDM,10.0,Left,2,3,3,Medium/Medium,Normal (185+),Yes,52900000.0,,"Power Free-Kick, Avoids Using Weaker Foot, Long Passer (AI), Long Shot Taker (AI)",50.0,66.0,79.0,72.0,72.0,78.0,66,49,62,85,50,70,68,70,86,80,48,51,53,83,61,88,39,78,76,85,92,77,77,82,59,74,71,73,68,7,8,11,7,13,,69+2,69+2,69+2,70+1,73+1,73+1,73+1,70+1,75+2,75+2,75+2,72+2,80+2,80+2,80+2,72+2,73+2,79+2,79+2,79+2,73+2,71+2,73+2,73+2,73+2,71+2,17+2,https://cdn.sofifa.net/players/199/503/18_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1364/60.png,https://cdn.sofifa.net/flags/ch.png
239,186561,https://sofifa.com/player/186561/aaron-ramsey/180002,A. Ramsey,Aaron Ramsey,"CM, CDM, RM",82,83,25500000.0,130000.0,26,1990-12-26,183,76,1.0,Arsenal,English Premier League,1.0,RCM,8.0,,2008-06-13,2018.0,50,Wales,1367.0,RF,10.0,Right,3,3,3,High/High,Lean (170-185),Yes,49100000.0,#Engine,"Injury Prone, Long Shot Taker (AI)",68.0,75.0,79.0,81.0,65.0,75.0,75,72,58,84,79,81,70,70,80,82,67,68,76,81,75,81,67,89,69,74,73,69,82,80,75,81,60,70,67,6,11,5,10,8,,75+2,75+2,75+2,78+1,78+1,78+1,78+1,78+1,79+2,79+2,79+2,79+2,80+2,80+2,80+2,79+2,75+2,75+2,75+2,75+2,75+2,73+2,69+2,69+2,69+2,73+2,17+2,https://cdn.sofifa.net/players/186/561/18_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1367/60.png,https://cdn.sofifa.net/flags/gb-wls.png
6565,231281,https://sofifa.com/player/231281/trent-alexander-arnold/180002,T. Alexander-Arnold,Trent Alexander-Arnold,"RB, RM, CM",69,85,1900000.0,20000.0,18,1998-10-07,175,69,9.0,Liverpool,English Premier League,1.0,SUB,66.0,,2015-10-07,2021.0,14,England,,,,Right,3,2,1,High/Medium,Lean (170-185),Yes,4900000.0,,Early Crosser,81.0,58.0,70.0,67.0,64.0,66.0,70,56,56,73,41,68,73,74,67,63,81,81,75,60,75,62,67,78,59,63,69,64,62,63,55,65,63,66,64,14,15,14,6,7,,62+1,62+1,62+1,67,65,65,65,67,66+1,66+1,66+1,68+1,66+1,66+1,66+1,68+1,69+1,66+1,66+1,66+1,69+1,68+1,64+1,64+1,64+1,68+1,16+1,https://cdn.sofifa.net/players/231/281/18_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
